,score_train,score_test
USB,0.12349085346454769,-0.0435558010980861
V,0.08715450717757789,-0.021423842141492955
VLO,0.03882926177819246,-0.012544952442846258
VMC,0.08015209519359356,-0.0639160877547984
VRSK,0.07367168944930869,0.0008170640955103003
VRSN,0.06935496008039144,-0.010723431127003469
VRTX,0.06291245524716615,-0.1674323533260278
VTR,0.11744246869994246,-0.015142790625573
VTRS,0.05938088016008303,-0.009502305237409914
VZ,0.07346413103078464,0.006561356389177875
WAB,0.0639415451097709,-0.0006243509523817803
WAT,0.0664532393025965,-0.0023715023270620694
WBA,0.07356477836494146,-0.002745543407648432
WBD,0.07476429905893156,-0.025227529858754538
WDC,0.05330463460707047,-0.01738211303949555
WEC,0.10955993005050058,-0.041147659277815496
WELL,0.10871434093685617,-0.05162372961493511
WFC,0.09540906783178515,0.037904473583413645
WM,0.09932583346473345,-0.057338806765161676
WMB,0.15690915573322417,-0.1593074687774072
WMT,0.07247174382721322,-0.013736928802948745
WRB,0.11510091483287566,-0.055333794227796274
WST,0.07180762168466637,0.005718626104458724
WTW,0.06953038578740767,-0.031255094518197524
WY,0.15110188406419334,-0.09664202466130356
WYNN,0.08128148353657327,-0.0019781024437197647
XEL,0.0835507588803367,-0.008926578888279524
XOM,0.09244260252268399,0.015674201345450722
XYL,0.06693306335922211,0.0005039521946336167
YUM,0.07392941619681626,-0.03971127160736354
ZBH,0.06317240205414587,-0.08740525780682029
ZBRA,0.056890975868242766,-0.026765095321454213
