,score_train,score_test
MSFT,0.1600354917658503,-0.05924045810671408
MSI,0.11405631079189349,-0.20723883030189816
MTB,0.1236584364632426,-0.07000401283160262
MTCH,0.12053845336698943,-0.1558003474136085
MTD,0.11416462730935129,-0.11360969594787917
MU,0.08889584864629596,-0.1526719246570165
NDAQ,0.12376477303336808,-0.0898755737496193
NDSN,0.13809183116413526,-0.068589649965908
NEE,0.13454764635177519,-0.039424061628831275
NEM,0.10051852256526428,-0.026690368692722677
NFLX,0.10850379832701063,-0.1308735273988837
NI,0.10958969594835677,-0.10128532524216882
NKE,0.10588163796539773,-0.07769319856034862
NOC,0.1198577639272509,-0.08975468443898538
NRG,0.10425735999104457,-0.24530518301667859
NSC,0.11960948538899407,-0.1106135092410967
NTAP,0.1159425111889203,-0.18836525852371233
NTRS,0.1376894249900451,-0.038447787498265384
NUE,0.10513596800256542,-0.08045353951418566
NVDA,0.11913599715920553,-0.12446526174317563
NVR,0.08992435564453538,-0.11461029111945287
NXPI,0.12311254059472065,-0.13973570772766553
O,0.10068905824740804,-0.0741821463519945
ODFL,0.1083783013872518,-0.046384290093774316
OKE,0.1169125748118438,-0.13324627004617828
OMC,0.12614951933427476,-0.12481741017716486
ON,0.09003491661344765,-0.022473964939230706
ORCL,0.12918858006479272,-0.07725696540168414
ORLY,0.12514975255212313,-0.17458366589792917
OXY,0.12706293956135373,-0.4329766119473033
PARA,0.11139397238133386,-0.07756975498752561
PAYX,0.11200383451889806,-0.009119325870765138
PCAR,0.10121164089578705,-0.03623320335882796
PCG,0.13084834412464108,-1.0147725653070774
PEG,0.1256540297950296,-0.14685727845648766
PEP,0.15192487825584822,-0.09539876872495623
PFE,0.1449370812338533,-0.07321426345673765
PFG,0.1103091153183301,-0.09302608474457941
PG,0.1324505104620778,-0.10865461967380186
PGR,0.13156207859001778,-0.02836559976232178
PH,0.0869135985856434,-0.07648784413337517
PHM,0.07737489447854118,-0.11267638015330861
PKG,0.1162979784948065,-0.12086766592474074
PLD,0.10704763473285617,-0.09189440289878448
PM,0.1085173700994485,-0.13329957805174164
PNC,0.12200448571586531,0.03616464797145935
PNR,0.09697597675298775,-0.03225950710748515
PNW,0.11294843937019394,-0.07631302581585708
PODD,0.10669587416616355,-0.09368032720429431
POOL,0.1333004999977474,-0.05554706952841171
PPG,0.13680527734584402,-0.08136183982869882
PPL,0.10298015822808593,-0.1265008984296483
PRU,0.10899299253010841,-0.08760933850770392
PSA,0.09322441995746533,-0.07296373721165161
PTC,0.09060868344763184,-0.18634581578336729
PWR,0.1091338247806819,-0.16740799203887113
PXD,0.10846881939249842,-0.15317450318505443
QCOM,0.13994400412654528,-0.1317233093122443
RCL,0.12491118219801722,-0.2058882616142037
REG,0.1212730617675074,-0.1017467700936312
REGN,0.13114413148517,-0.08388523454378949
RF,0.140006002393944,-0.1239683383209087
RHI,0.12085078644617198,-0.22769637171191381
RJF,0.13031981604323117,-0.10800836258072
RL,0.10499756468112198,-0.18823936864544755
RMD,0.10968911902001255,-0.07170022765856388
ROK,0.11791878307185377,-0.08399499223537821
ROL,0.12069291524200809,-0.04778522013028241
ROP,0.14007257357746472,-0.12026733543463997
ROST,0.08679702648337506,-0.226099917660882
RSG,0.11066213136205783,-0.08916030089550175
RTX,0.07464019084948814,-0.05984629824314802
RVTY,0.09419788268406237,-0.07325924028507069
SBAC,0.14010075840692582,-0.07258122989017357
SBUX,0.12374549109807509,-0.05151902344606962
SCHW,0.11533309292288296,-0.04161120892923842
SHW,0.13488438986438955,-0.07854625936871051
SJM,0.13481256410053022,-0.2093234330360625
SLB,0.13356617208342925,-0.12954341134328096
SMCI,0.11616497807919479,-0.0878282441106859
SNA,0.10438372091648884,-0.1458546178495015
SNPS,0.1033494476981438,-0.05384602241803149
SO,0.11057835777582659,-0.08879090716137861
SPG,0.12358859785985099,-0.13851282628005568
SPGI,0.11411715710863857,-0.07044377194418017
SRE,0.11166096446275553,-0.12136192544468649
STE,0.11029806926278951,-0.05373167358117259
STLD,0.10461287464981517,-0.08841003313022178
STT,0.12696876301578486,-0.07499400353758712
STX,0.09043244746136647,-0.0688298748403875
STZ,0.10384464692048478,-0.14460813575395104
SWK,0.09895555337666162,-0.08357975891314928
SWKS,0.11821154348631624,-0.09954462677507947
SYK,0.11961025826714233,-0.08623733892684093
SYY,0.08569739134923482,-0.19318722183170922
T,0.12621862786025784,-0.030359293013756172
TAP,0.10020483335185992,-0.13022626033932538
TDG,0.08477933583215325,-0.08557820138415995
TDY,0.10891476774513487,-0.11478193185060936
TECH,0.1192903963697014,-0.06243855503457452
TEL,0.08959170994931953,-0.07850681213105482
TER,0.11121398559664308,-0.09580219322022931
TFC,0.10923440721462785,0.01436208968695174
TFX,0.08917373266418072,-0.0948549941774488
TGT,0.12780435798058665,-0.06644637261264763
TJX,0.1005463907123848,-0.21740298103109246
TMO,0.11954083127953807,-0.07190520461162508
TMUS,0.12742079528938322,-0.22195653621005018
TPR,0.08216857303872016,-0.07760455038947911
TRGP,0.11770885709517664,-1.2895441458708765
TRMB,0.1119876819278608,-0.14812515250319547
TROW,0.12493261677239054,-0.03431865068112505
TRV,0.12287550033185546,-0.08869334088186487
TSCO,0.11195787829383852,-0.037589878875236016
TSLA,0.10423828292375636,-0.09835395934537061
TSN,0.11016584407605923,-0.18654559898808465
TT,0.10229189493454915,-0.07276323454867462
TTWO,0.12990680645812902,-0.06440557328707675
TXN,0.15297864140059114,-0.1453956717070075
TXT,0.12967295398444922,-0.20956027633841057
TYL,0.12838280921881773,-0.17907415171152818
UAL,0.10578240998181421,-0.06892087318808549
UDR,0.1070049406355269,-0.006081447387910943
UHS,0.11949205283690956,-0.09762924376379911
ULTA,0.11608384808406691,-0.13648848852512652
UNH,0.1129428486557491,-0.0943306995751374
UNP,0.1296475314195139,-0.07519245682475484
UPS,0.14993999522561152,-0.09589360413629966
URI,0.10455815267025226,-0.1290772040206265
USB,0.11564492250612546,0.03427164791911308
V,0.09059628725206326,-0.1541967123589747
VLO,0.09112633961416572,-0.07325621091433021
VMC,0.0964628356190127,-0.12011955468342617
VRSK,0.1483130117182887,-0.0934990362551591
VRSN,0.13761701026528028,-0.21038862695175786
VRTX,0.12922401775668624,-0.14928804234983684
VTR,0.09433661587042408,-0.1101319001721277
VTRS,0.11358265543445445,-0.18470070503915004
VZ,0.1273407108434692,0.023266857289886533
WAB,0.12279585022593797,-0.3068739312814399
WAT,0.1150595827565214,-0.06881784637411714
WBA,0.12821357341721873,-0.0893731575204364
WBD,0.10588609934514881,-0.013187466526907832
WDC,0.10493796418151868,-0.07882700504936047
WEC,0.12530833296749722,-0.11306006243964273
WELL,0.09163601592284465,-0.17300149125327868
WFC,0.13795274877441122,-0.07768093479422244
WM,0.11016129907003147,-0.06469576216031925
WMB,0.14925211523415438,-0.3696029397291698
WMT,0.11649489217678488,-0.10134817836915211
WRB,0.10303200225414377,-0.02328173724555671
WST,0.11039193000989389,-0.04530561443273462
WTW,0.11857440295090305,-0.06981385792533579
WY,0.11974568961395504,-0.09922049435083458
WYNN,0.1159792268587232,-0.18909867132375768
XEL,0.12390351449148407,-0.08061433495734116
XOM,0.11365212748399245,-0.07742075796078174
XYL,0.13680329433933935,-0.1085404382585542
YUM,0.10991316853900945,-0.09609271543906628
ZBH,0.08211180829107911,-0.10081595062983584
ZBRA,0.09338328549181063,-0.06546442084365633
