,score_train,score_test
PKG,0.06948116799283255,-0.004087342325356236
PLD,0.0949503610531004,-0.01011341290261214
PM,0.08000784521820192,-0.08596913068599266
PNC,0.15265842000306595,-0.03506130271190866
PNR,0.057727214250671954,-0.006566807761312798
PNW,0.09552223457370601,-0.03083314969745965
PODD,0.053029224517834206,-0.10714115957543413
POOL,0.06820534482368767,0.013567679941090538
PPG,0.06766353546639026,-0.0010908067803763188
PPL,0.0912350146413562,0.008352631176348546
PRU,0.1337473393361307,-0.21941600171414688
PSA,0.06390619826617072,-0.05673744364096556
PTC,0.058964595468223524,-0.19583916711179583
PWR,0.044209451066670624,-0.0007244196068150188
PXD,0.09941778489914266,-0.05258999650310758
QCOM,0.06346909900488051,-0.006904131157947857
RCL,0.13171289679375087,-0.41877422932031605
REG,0.10600377384243376,-0.021566454314624117
REGN,0.04938170143525222,0.008352239801430406
RF,0.08785785149965875,-0.02551606719511401
RHI,0.06133571751762823,0.01035466724484324
RJF,0.10085912641594397,-0.054941366774574174
RL,0.06400419663759171,-0.0016962678876404347
RMD,0.059957010412764467,-0.010300014643058963
ROK,0.08300592261224282,-0.010879457101848677
ROL,0.06662235336386946,-0.05522945761458664
ROP,0.11023325862410438,-0.021426477288202017
ROST,0.07267160012599794,-0.04216208019316281
RSG,0.09172206176464237,-0.0566538064021167
RTX,0.13032475255109133,-0.022230650867474777
RVTY,0.049510852920177206,0.01034862862119923
SBAC,0.05624281335434167,0.0063017619515644
SBUX,0.08259526209609003,-0.06134190880398216
SCHW,0.09911908134375891,-0.06842913538185691
SHW,0.08732262772581234,0.01699471378186801
SJM,0.05579929062678668,-0.12717975843057516
SLB,0.10491281407604236,-0.00713002347871039
SMCI,0.048505255672337766,-0.0023654748144537052
SNA,0.0752065736706321,-0.005846178228653187
SNPS,0.08332095896245417,-0.013562893609939453
SO,0.13577063031903458,0.014987431674545193
SPG,0.193307010834051,-0.000805753893752037
SPGI,0.08218440525887338,-0.06232835979424234
SRE,0.12741465212792702,0.009543172874091677
STE,0.07829530546520835,0.0013389499041570607
STLD,0.06887716246880504,0.0068621980802777705
STT,0.0975352551327282,-0.060821238694923396
STX,0.055386352425223495,-0.024007665926682575
STZ,0.09583761356854092,-0.007194782154252399
SWK,0.08767081977751745,-0.012801897577862764
SWKS,0.07459999897194136,-0.07148868559852084
SYK,0.10132701139550826,-0.027151731693041636
SYY,0.12022524545642554,-0.03930232166991243
T,0.07671875455277377,-0.0027095029027484063
TAP,0.05270379188324936,-0.009601992961157046
TDG,0.137909626963454,-0.22015490227130408
